cyclone_id,t_zero,t_minus_24h,t_plus_24h,origin_lat,origin_lon,origin_wind,target_6h_lat,target_6h_lon,target_6h_wind,target_12h_lat,target_12h_lon,target_12h_wind,target_24h_lat,target_24h_lon,target_24h_wind,quality_status,quality_detail,source_split,original_sample_index
2013310N06066,2013-11-09 06:00:00,2013-11-08 06:00:00,2013-11-10 06:00:00,8.0,52.7,55.6,8.0,52.1,55.6,8.0,51.9,55.6,8.0,51.3,55.6,CLEAN,CLEAN,train,1656
2013310N06066,2013-11-09 09:00:00,2013-11-08 09:00:00,2013-11-10 09:00:00,8.0,52.4,55.6,8.0,51.9,55.6,8.0,51.8,55.6,8.0,51.2,55.6,CLEAN,CLEAN,train,1657
2013310N06066,2013-11-09 12:00:00,2013-11-08 12:00:00,2013-11-10 12:00:00,8.0,52.1,55.6,8.0,51.9,55.6,8.0,51.8,55.6,8.1,51.2,55.6,CLEAN,CLEAN,train,1658
2013310N06066,2013-11-09 15:00:00,2013-11-08 15:00:00,2013-11-10 15:00:00,8.0,51.9,55.6,8.0,51.8,55.6,8.0,51.6,55.6,8.1,50.9,55.6,CLEAN,CLEAN,train,1659
2013310N06066,2013-11-09 18:00:00,2013-11-08 18:00:00,2013-11-10 18:00:00,8.0,51.9,55.6,8.0,51.8,55.6,8.0,51.3,55.6,8.2,50.6,55.6,CLEAN,CLEAN,train,1660
2013310N06066,2013-11-09 21:00:00,2013-11-08 21:00:00,2013-11-10 21:00:00,8.0,51.8,55.6,8.0,51.6,55.6,8.0,51.2,55.6,8.3,50.4,55.6,CLEAN,CLEAN,train,1661
2013310N06066,2013-11-10 00:00:00,2013-11-09 00:00:00,2013-11-11 00:00:00,8.0,51.8,55.6,8.0,51.3,55.6,8.1,51.2,55.6,8.4,50.1,55.6,CLEAN,CLEAN,train,1662
2013310N06066,2013-11-10 03:00:00,2013-11-09 03:00:00,2013-11-11 03:00:00,8.0,51.6,55.6,8.0,51.2,55.6,8.1,50.9,55.6,8.7,49.7,55.6,CLEAN,CLEAN,train,1663
2013310N06066,2013-11-10 06:00:00,2013-11-09 06:00:00,2013-11-11 06:00:00,8.0,51.3,55.6,8.1,51.2,55.6,8.2,50.6,55.6,8.9,49.2,46.3,CLEAN,CLEAN,train,1664
2017104N08085,2017-04-16 00:00:00,2017-04-15 00:00:00,2017-04-17 00:00:00,16.0,92.0,74.1,17.2,92.9,74.1,18.1,93.6,74.1,19.8,95.4,37.0,CLEAN,CLEAN,train,1679
2018263N17089,2018-09-20 15:00:00,2018-09-19 15:00:00,2018-09-21 15:00:00,18.6,85.8,64.8,19.4,84.4,64.8,20.1,82.5,55.6,21.4,79.5,46.3,CLEAN,CLEAN,train,1680
2018263N17089,2018-09-20 18:00:00,2018-09-19 18:00:00,2018-09-21 18:00:00,19.1,85.2,64.8,19.8,83.6,55.6,20.5,81.5,55.6,21.4,78.7,46.3,CLEAN,CLEAN,train,1681
2018281N14088,2018-10-09 03:00:00,2018-10-08 03:00:00,2018-10-10 03:00:00,14.7,86.9,55.6,14.9,86.7,64.8,15.3,86.5,74.1,16.5,85.9,111.1,CLEAN,CLEAN,train,1687
2018281N14088,2018-10-09 06:00:00,2018-10-08 06:00:00,2018-10-10 06:00:00,14.8,86.8,64.8,15.1,86.6,74.1,15.6,86.3,83.3,17.0,85.6,129.6,CLEAN,CLEAN,train,1688
2018281N14088,2018-10-09 09:00:00,2018-10-08 09:00:00,2018-10-10 09:00:00,14.9,86.7,64.8,15.3,86.5,74.1,15.8,86.1,92.6,17.3,85.4,138.9,CLEAN,CLEAN,train,1689
2018281N14088,2018-10-09 12:00:00,2018-10-08 12:00:00,2018-10-10 12:00:00,15.1,86.6,74.1,15.6,86.3,83.3,16.1,86.0,101.9,17.6,85.3,148.2,CLEAN,CLEAN,train,1690
2018281N14088,2018-10-09 15:00:00,2018-10-08 15:00:00,2018-10-10 15:00:00,15.3,86.5,74.1,15.8,86.1,92.6,16.5,85.9,111.1,17.8,85.1,148.2,CLEAN,CLEAN,train,1691
2018281N14088,2018-10-09 18:00:00,2018-10-08 18:00:00,2018-10-10 18:00:00,15.6,86.3,83.3,16.1,86.0,101.9,17.0,85.6,129.6,18.3,85.0,148.2,CLEAN,CLEAN,train,1692
2018281N14088,2018-10-09 21:00:00,2018-10-08 21:00:00,2018-10-10 21:00:00,15.8,86.1,92.6,16.5,85.9,111.1,17.3,85.4,138.9,18.6,84.6,148.2,CLEAN,CLEAN,train,1693
2018281N14088,2018-10-10 00:00:00,2018-10-09 00:00:00,2018-10-11 00:00:00,16.1,86.0,101.9,17.0,85.6,129.6,17.6,85.3,148.2,18.8,84.4,148.2,CLEAN,CLEAN,train,1694
2018281N14088,2018-10-10 03:00:00,2018-10-09 03:00:00,2018-10-11 03:00:00,16.5,85.9,111.1,17.3,85.4,138.9,17.8,85.1,148.2,18.9,84.1,120.4,CLEAN,CLEAN,train,1695
2018281N14088,2018-10-10 06:00:00,2018-10-09 06:00:00,2018-10-11 06:00:00,17.0,85.6,129.6,17.6,85.3,148.2,18.3,85.0,148.2,19.2,83.9,111.1,CLEAN,CLEAN,train,1696
2018281N14088,2018-10-10 09:00:00,2018-10-09 09:00:00,2018-10-11 09:00:00,17.3,85.4,138.9,17.8,85.1,148.2,18.6,84.6,148.2,19.4,83.8,92.6,CLEAN,CLEAN,train,1697
2018281N14088,2018-10-10 12:00:00,2018-10-09 12:00:00,2018-10-11 12:00:00,17.6,85.3,148.2,18.3,85.0,148.2,18.8,84.4,148.2,19.7,83.8,83.3,CLEAN,CLEAN,train,1698
2018281N14088,2018-10-10 15:00:00,2018-10-09 15:00:00,2018-10-11 15:00:00,17.8,85.1,148.2,18.6,84.6,148.2,18.9,84.1,120.4,19.9,83.9,74.1,CLEAN,CLEAN,train,1699
2018281N14088,2018-10-10 18:00:00,2018-10-09 18:00:00,2018-10-11 18:00:00,18.3,85.0,148.2,18.8,84.4,148.2,19.2,83.9,111.1,20.1,84.2,55.6,CLEAN,CLEAN,train,1700
2018281N14088,2018-10-10 21:00:00,2018-10-09 21:00:00,2018-10-11 21:00:00,18.6,84.6,148.2,18.9,84.1,120.4,19.4,83.8,92.6,20.3,84.4,55.6,CLEAN,CLEAN,train,1701
2018347N07089,2018-12-14 00:00:00,2018-12-13 00:00:00,2018-12-15 00:00:00,7.9,87.6,55.6,8.2,87.4,55.6,8.3,86.8,55.6,9.0,85.7,55.6,CLEAN,CLEAN,train,1710
2018347N07089,2018-12-14 03:00:00,2018-12-13 03:00:00,2018-12-15 03:00:00,8.1,87.5,55.6,8.2,87.1,55.6,8.5,86.5,55.6,9.3,85.4,55.6,CLEAN,CLEAN,train,1711
2018347N07089,2018-12-14 06:00:00,2018-12-13 06:00:00,2018-12-15 06:00:00,8.2,87.4,55.6,8.3,86.8,55.6,8.7,86.3,55.6,9.5,85.3,55.6,CLEAN,CLEAN,train,1712
2018347N07089,2018-12-14 09:00:00,2018-12-13 09:00:00,2018-12-15 09:00:00,8.2,87.1,55.6,8.5,86.5,55.6,8.8,86.0,55.6,9.9,85.1,61.1,CLEAN,CLEAN,train,1713
2018347N07089,2018-12-14 12:00:00,2018-12-13 12:00:00,2018-12-15 12:00:00,8.3,86.8,55.6,8.7,86.3,55.6,9.0,85.7,55.6,10.2,84.9,64.8,CLEAN,CLEAN,train,1714
2018347N07089,2018-12-14 15:00:00,2018-12-13 15:00:00,2018-12-15 15:00:00,8.5,86.5,55.6,8.8,86.0,55.6,9.3,85.4,55.6,10.5,84.7,64.8,CLEAN,CLEAN,train,1715
2018347N07089,2018-12-14 18:00:00,2018-12-13 18:00:00,2018-12-15 18:00:00,8.7,86.3,55.6,9.0,85.7,55.6,9.5,85.3,55.6,10.8,84.6,64.8,CLEAN,CLEAN,train,1716
2018347N07089,2018-12-14 21:00:00,2018-12-13 21:00:00,2018-12-15 21:00:00,8.8,86.0,55.6,9.3,85.4,55.6,9.9,85.1,61.1,11.0,84.4,64.8,CLEAN,CLEAN,train,1717
2018347N07089,2018-12-15 00:00:00,2018-12-14 00:00:00,2018-12-16 00:00:00,9.0,85.7,55.6,9.5,85.3,55.6,10.2,84.9,64.8,11.3,84.3,74.1,CLEAN,CLEAN,train,1718
2018347N07089,2018-12-15 03:00:00,2018-12-14 03:00:00,2018-12-16 03:00:00,9.3,85.4,55.6,9.9,85.1,61.1,10.5,84.7,64.8,11.8,84.1,83.3,CLEAN,CLEAN,train,1719
2018347N07089,2018-12-15 06:00:00,2018-12-14 06:00:00,2018-12-16 06:00:00,9.5,85.3,55.6,10.2,84.9,64.8,10.8,84.6,64.8,12.3,83.9,83.3,CLEAN,CLEAN,train,1720
2018347N07089,2018-12-15 09:00:00,2018-12-14 09:00:00,2018-12-16 09:00:00,9.9,85.1,61.1,10.5,84.7,64.8,11.0,84.4,64.8,12.4,83.5,92.6,CLEAN,CLEAN,train,1721
2018347N07089,2018-12-15 12:00:00,2018-12-14 12:00:00,2018-12-16 12:00:00,10.2,84.9,64.8,10.8,84.6,64.8,11.3,84.3,74.1,13.4,83.1,101.9,CLEAN,CLEAN,train,1722
2018347N07089,2018-12-15 15:00:00,2018-12-14 15:00:00,2018-12-16 15:00:00,10.5,84.7,64.8,11.0,84.4,64.8,11.8,84.1,83.3,13.8,82.8,101.9,CLEAN,CLEAN,train,1723
2018347N07089,2018-12-15 18:00:00,2018-12-14 18:00:00,2018-12-16 18:00:00,10.8,84.6,64.8,11.3,84.3,74.1,12.3,83.9,83.3,14.1,82.7,101.9,CLEAN,CLEAN,train,1724
2018347N07089,2018-12-15 21:00:00,2018-12-14 21:00:00,2018-12-16 21:00:00,11.0,84.4,64.8,11.8,84.1,83.3,12.4,83.5,92.6,14.5,82.4,101.9,CLEAN,CLEAN,train,1725
2018347N07089,2018-12-16 00:00:00,2018-12-15 00:00:00,2018-12-17 00:00:00,11.3,84.3,74.1,12.3,83.9,83.3,13.4,83.1,101.9,15.0,82.4,92.6,CLEAN,CLEAN,train,1726
2018347N07089,2018-12-16 03:00:00,2018-12-15 03:00:00,2018-12-17 03:00:00,11.8,84.1,83.3,12.4,83.5,92.6,13.8,82.8,101.9,15.5,82.3,83.3,CLEAN,CLEAN,train,1727
2018347N07089,2018-12-16 06:00:00,2018-12-15 06:00:00,2018-12-17 06:00:00,12.3,83.9,83.3,13.4,83.1,101.9,14.1,82.7,101.9,16.0,82.3,83.3,CLEAN,CLEAN,train,1728
2018347N07089,2018-12-16 09:00:00,2018-12-15 09:00:00,2018-12-17 09:00:00,12.4,83.5,92.6,13.8,82.8,101.9,14.5,82.4,101.9,16.5,82.3,74.1,CLEAN,CLEAN,train,1729
2018347N07089,2018-12-16 12:00:00,2018-12-15 12:00:00,2018-12-17 12:00:00,13.4,83.1,101.9,14.1,82.7,101.9,15.0,82.4,92.6,16.8,82.5,55.6,CLEAN,CLEAN,train,1730
2018347N07089,2018-12-16 15:00:00,2018-12-15 15:00:00,2018-12-17 15:00:00,13.8,82.8,101.9,14.5,82.4,101.9,15.5,82.3,83.3,17.4,82.6,55.6,CLEAN,CLEAN,train,1731
2018347N07089,2018-12-16 18:00:00,2018-12-15 18:00:00,2018-12-17 18:00:00,14.1,82.7,101.9,15.0,82.4,92.6,16.0,82.3,83.3,17.8,82.8,46.3,CLEAN,CLEAN,train,1732
2019302N11118,2019-11-06 00:00:00,2019-11-05 00:00:00,2019-11-07 00:00:00,13.3,89.8,55.6,13.3,89.7,55.6,13.4,89.7,55.6,14.4,89.3,64.8,CLEAN,CLEAN,train,1793
2019302N11118,2019-11-06 03:00:00,2019-11-05 03:00:00,2019-11-07 03:00:00,13.3,89.8,55.6,13.3,89.7,55.6,13.6,89.6,61.1,14.8,89.1,64.8,CLEAN,CLEAN,train,1794
2019302N11118,2019-11-06 06:00:00,2019-11-05 06:00:00,2019-11-07 06:00:00,13.3,89.7,55.6,13.4,89.7,55.6,13.9,89.6,64.8,15.2,88.7,74.1,CLEAN,CLEAN,train,1795
2019302N11118,2019-11-06 09:00:00,2019-11-05 09:00:00,2019-11-07 09:00:00,13.3,89.7,55.6,13.6,89.6,61.1,14.1,89.4,64.8,15.4,88.4,83.3,CLEAN,CLEAN,train,1796
2019302N11118,2019-11-06 12:00:00,2019-11-05 12:00:00,2019-11-07 12:00:00,13.4,89.7,55.6,13.9,89.6,64.8,14.4,89.3,64.8,15.8,88.2,83.3,CLEAN,CLEAN,train,1797
2019302N11118,2019-11-06 15:00:00,2019-11-05 15:00:00,2019-11-07 15:00:00,13.6,89.6,61.1,14.1,89.4,64.8,14.8,89.1,64.8,16.0,88.0,92.6,CLEAN,CLEAN,train,1798
2019302N11118,2019-11-06 18:00:00,2019-11-05 18:00:00,2019-11-07 18:00:00,13.9,89.6,64.8,14.4,89.3,64.8,15.2,88.7,74.1,16.3,87.8,101.9,CLEAN,CLEAN,train,1799
2019302N11118,2019-11-06 21:00:00,2019-11-05 21:00:00,2019-11-07 21:00:00,14.1,89.4,64.8,14.8,89.1,64.8,15.4,88.4,83.3,16.6,87.7,111.1,CLEAN,CLEAN,train,1800
2019302N11118,2019-11-07 00:00:00,2019-11-06 00:00:00,2019-11-08 00:00:00,14.4,89.3,64.8,15.2,88.7,74.1,15.8,88.2,83.3,17.0,87.7,120.4,CLEAN,CLEAN,train,1801
2019302N11118,2019-11-07 03:00:00,2019-11-06 03:00:00,2019-11-08 03:00:00,14.8,89.1,64.8,15.4,88.4,83.3,16.0,88.0,92.6,17.3,87.7,120.4,CLEAN,CLEAN,train,1802
2019302N11118,2019-11-07 06:00:00,2019-11-06 06:00:00,2019-11-08 06:00:00,15.2,88.7,74.1,15.8,88.2,83.3,16.3,87.8,101.9,17.7,87.8,129.6,CLEAN,CLEAN,train,1803
2019302N11118,2019-11-07 09:00:00,2019-11-06 09:00:00,2019-11-08 09:00:00,15.4,88.4,83.3,16.0,88.0,92.6,16.6,87.7,111.1,18.2,87.8,129.6,CLEAN,CLEAN,train,1804
2019302N11118,2019-11-07 12:00:00,2019-11-06 12:00:00,2019-11-08 12:00:00,15.8,88.2,83.3,16.3,87.8,101.9,17.0,87.7,120.4,18.6,87.8,138.9,CLEAN,CLEAN,train,1805
2019302N11118,2019-11-07 15:00:00,2019-11-06 15:00:00,2019-11-08 15:00:00,16.0,88.0,92.6,16.6,87.7,111.1,17.3,87.7,120.4,19.1,87.8,138.9,CLEAN,CLEAN,train,1806
2019302N11118,2019-11-07 18:00:00,2019-11-06 18:00:00,2019-11-08 18:00:00,16.3,87.8,101.9,17.0,87.7,120.4,17.7,87.8,129.6,19.3,87.7,138.9,CLEAN,CLEAN,train,1807
2019302N11118,2019-11-07 21:00:00,2019-11-06 21:00:00,2019-11-08 21:00:00,16.6,87.7,111.1,17.3,87.7,120.4,18.2,87.8,129.6,19.6,87.7,138.9,CLEAN,CLEAN,train,1808
2019302N11118,2019-11-08 00:00:00,2019-11-07 00:00:00,2019-11-09 00:00:00,17.0,87.7,120.4,17.7,87.8,129.6,18.6,87.8,138.9,20.0,87.6,138.9,CLEAN,CLEAN,train,1809
2019302N11118,2019-11-08 03:00:00,2019-11-07 03:00:00,2019-11-09 03:00:00,17.3,87.7,120.4,18.2,87.8,129.6,19.1,87.8,138.9,20.4,87.6,129.6,CLEAN,CLEAN,train,1810
2019302N11118,2019-11-08 06:00:00,2019-11-07 06:00:00,2019-11-09 06:00:00,17.7,87.8,129.6,18.6,87.8,138.9,19.3,87.7,138.9,20.6,87.8,129.6,CLEAN,CLEAN,train,1811
2019302N11118,2019-11-08 09:00:00,2019-11-07 09:00:00,2019-11-09 09:00:00,18.2,87.8,129.6,19.1,87.8,138.9,19.6,87.7,138.9,20.9,87.9,129.6,CLEAN,CLEAN,train,1812
2019302N11118,2019-11-08 12:00:00,2019-11-07 12:00:00,2019-11-09 12:00:00,18.6,87.8,138.9,19.3,87.7,138.9,20.0,87.6,138.9,21.2,88.1,129.6,CLEAN,CLEAN,train,1813
2019302N11118,2019-11-08 15:00:00,2019-11-07 15:00:00,2019-11-09 15:00:00,19.1,87.8,138.9,19.6,87.7,138.9,20.4,87.6,129.6,21.4,88.3,111.1,CLEAN,CLEAN,train,1814
2019302N11118,2019-11-08 18:00:00,2019-11-07 18:00:00,2019-11-09 18:00:00,19.3,87.7,138.9,20.0,87.6,138.9,20.6,87.8,129.6,21.6,88.6,111.1,CLEAN,CLEAN,train,1815
2019302N11118,2019-11-08 21:00:00,2019-11-07 21:00:00,2019-11-09 21:00:00,19.6,87.7,138.9,20.4,87.6,129.6,20.9,87.9,129.6,21.8,89.1,92.6,CLEAN,CLEAN,train,1816
2019302N11118,2019-11-09 00:00:00,2019-11-08 00:00:00,2019-11-10 00:00:00,20.0,87.6,138.9,20.6,87.8,129.6,21.2,88.1,129.6,22.0,89.5,83.3,CLEAN,CLEAN,train,1817
2019302N11118,2019-11-09 03:00:00,2019-11-08 03:00:00,2019-11-10 03:00:00,20.4,87.6,129.6,20.9,87.9,129.6,21.4,88.3,111.1,22.2,89.8,74.1,CLEAN,CLEAN,train,1818
2019302N11118,2019-11-09 06:00:00,2019-11-08 06:00:00,2019-11-10 06:00:00,20.6,87.8,129.6,21.2,88.1,129.6,21.6,88.6,111.1,22.3,90.1,74.1,CLEAN,CLEAN,train,1819
2019302N11118,2019-11-09 09:00:00,2019-11-08 09:00:00,2019-11-10 09:00:00,20.9,87.9,129.6,21.4,88.3,111.1,21.8,89.1,92.6,22.4,90.3,55.6,CLEAN,CLEAN,train,1820
2019302N11118,2019-11-09 12:00:00,2019-11-08 12:00:00,2019-11-10 12:00:00,21.2,88.1,129.6,21.6,88.6,111.1,22.0,89.5,83.3,22.6,90.6,55.6,CLEAN,CLEAN,train,1821
2019302N11118,2019-11-09 15:00:00,2019-11-08 15:00:00,2019-11-10 15:00:00,21.4,88.3,111.1,21.8,89.1,92.6,22.2,89.8,74.1,22.6,90.8,55.6,CLEAN,CLEAN,train,1822
2019302N11118,2019-11-09 18:00:00,2019-11-08 18:00:00,2019-11-10 18:00:00,21.6,88.6,111.1,22.0,89.5,83.3,22.3,90.1,74.1,22.8,91.1,55.6,CLEAN,CLEAN,train,1823
2020285N15087,2020-10-12 00:00:00,2020-10-11 00:00:00,2020-10-13 00:00:00,15.7,85.0,46.3,15.9,84.8,55.6,16.1,84.6,55.6,16.9,82.5,55.6,CLEAN,CLEAN,train,1826
2020285N15087,2020-10-12 03:00:00,2020-10-11 03:00:00,2020-10-13 03:00:00,15.7,85.0,55.6,16.0,84.7,55.6,16.3,84.1,55.6,17.0,82.1,55.6,CLEAN,CLEAN,train,1827
2020285N15087,2020-10-12 06:00:00,2020-10-11 06:00:00,2020-10-13 06:00:00,15.9,84.8,55.6,16.1,84.6,55.6,16.5,83.4,55.6,17.3,81.5,46.3,CLEAN,CLEAN,train,1828
2020285N15087,2020-10-12 09:00:00,2020-10-11 09:00:00,2020-10-13 09:00:00,16.0,84.7,55.6,16.3,84.1,55.6,16.7,82.9,55.6,17.4,81.0,46.3,CLEAN,CLEAN,train,1829
2020285N15087,2020-10-12 12:00:00,2020-10-11 12:00:00,2020-10-13 12:00:00,16.1,84.6,55.6,16.5,83.4,55.6,16.9,82.5,55.6,17.5,80.5,46.3,CLEAN,CLEAN,train,1830
2020285N15087,2020-10-12 15:00:00,2020-10-11 15:00:00,2020-10-13 15:00:00,16.3,84.1,55.6,16.7,82.9,55.6,17.0,82.1,55.6,17.6,80.0,46.3,CLEAN,CLEAN,train,1831
2020285N15087,2020-10-12 18:00:00,2020-10-11 18:00:00,2020-10-13 18:00:00,16.5,83.4,55.6,16.9,82.5,55.6,17.3,81.5,46.3,17.6,79.5,46.3,CLEAN,CLEAN,train,1832
2020285N15087,2020-10-12 21:00:00,2020-10-11 21:00:00,2020-10-13 21:00:00,16.7,82.9,55.6,17.0,82.1,55.6,17.4,81.0,46.3,17.7,78.8,42.6,CLEAN,CLEAN,train,1833
2020285N15087,2020-10-13 00:00:00,2020-10-12 00:00:00,2020-10-14 00:00:00,16.9,82.5,55.6,17.3,81.5,46.3,17.5,80.5,46.3,17.7,78.1,37.0,CLEAN,CLEAN,train,1834
2021267N18094,2021-09-25 12:00:00,2021-09-24 12:00:00,2021-09-26 12:00:00,18.3,88.5,64.8,18.3,88.2,64.8,18.3,87.3,74.1,18.4,84.6,83.3,CLEAN,CLEAN,train,1843
2021267N18094,2021-09-25 15:00:00,2021-09-24 15:00:00,2021-09-26 15:00:00,18.2,88.4,64.8,18.3,87.7,64.8,18.4,86.5,74.1,18.3,83.9,83.3,CLEAN,CLEAN,train,1844
2021267N18094,2021-09-25 18:00:00,2021-09-24 18:00:00,2021-09-26 18:00:00,18.3,88.2,64.8,18.3,87.3,74.1,18.5,86.0,83.3,18.3,83.4,64.8,CLEAN,CLEAN,train,1845
2021267N18094,2021-09-25 21:00:00,2021-09-24 21:00:00,2021-09-26 21:00:00,18.3,87.7,64.8,18.4,86.5,74.1,18.4,85.3,83.3,18.2,82.9,55.6,CLEAN,CLEAN,train,1846
2021267N18094,2021-09-26 00:00:00,2021-09-25 00:00:00,2021-09-27 00:00:00,18.3,87.3,74.1,18.5,86.0,83.3,18.4,84.6,83.3,18.2,82.6,55.6,CLEAN,CLEAN,train,1847
2021267N18094,2021-09-26 03:00:00,2021-09-25 03:00:00,2021-09-27 03:00:00,18.4,86.5,74.1,18.4,85.3,83.3,18.3,83.9,83.3,18.2,82.2,55.6,CLEAN,CLEAN,train,1848
2021267N18094,2021-09-26 06:00:00,2021-09-25 06:00:00,2021-09-27 06:00:00,18.5,86.0,83.3,18.4,84.6,83.3,18.3,83.4,64.8,18.5,81.7,55.6,CLEAN,CLEAN,train,1849
2021267N18094,2021-09-26 09:00:00,2021-09-25 09:00:00,2021-09-27 09:00:00,18.4,85.3,83.3,18.3,83.9,83.3,18.2,82.9,55.6,18.6,80.8,51.9,CLEAN,CLEAN,train,1850
2021267N18094,2021-09-26 12:00:00,2021-09-25 12:00:00,2021-09-27 12:00:00,18.4,84.6,83.3,18.3,83.4,64.8,18.2,82.6,55.6,18.8,80.0,46.3,CLEAN,CLEAN,train,1851
2021267N18094,2021-10-01 00:00:00,2021-09-30 00:00:00,2021-10-02 00:00:00,23.1,65.4,64.8,23.2,64.6,83.3,23.5,63.9,101.9,23.8,62.5,111.1,CLEAN,CLEAN,train,1887
2021267N18094,2021-10-01 06:00:00,2021-09-30 06:00:00,2021-10-02 06:00:00,23.2,64.6,83.3,23.5,63.9,101.9,23.7,63.2,111.1,24.1,61.7,111.1,CLEAN,CLEAN,train,1889
2021267N18094,2021-10-01 12:00:00,2021-09-30 12:00:00,2021-10-02 12:00:00,23.5,63.9,101.9,23.7,63.2,111.1,23.8,62.5,111.1,24.4,60.9,111.1,CLEAN,CLEAN,train,1891
2021267N18094,2021-10-01 18:00:00,2021-09-30 18:00:00,2021-10-02 18:00:00,23.7,63.2,111.1,23.8,62.5,111.1,24.1,61.7,111.1,24.3,60.1,111.1,CLEAN,CLEAN,train,1893
2021267N18094,2021-10-02 00:00:00,2021-10-01 00:00:00,2021-10-03 00:00:00,23.8,62.5,111.1,24.1,61.7,111.1,24.4,60.9,111.1,24.2,59.5,111.1,CLEAN,CLEAN,train,1895
2021267N18094,2021-10-02 03:00:00,2021-10-01 03:00:00,2021-10-03 03:00:00,24.0,62.1,111.1,24.2,61.3,111.1,24.4,60.5,111.1,24.1,59.1,111.1,CLEAN,CLEAN,train,1896
2021267N18094,2021-10-02 06:00:00,2021-10-01 06:00:00,2021-10-03 06:00:00,24.1,61.7,111.1,24.4,60.9,111.1,24.3,60.1,111.1,24.1,58.8,111.1,CLEAN,CLEAN,train,1897
2021267N18094,2021-10-02 09:00:00,2021-10-01 09:00:00,2021-10-03 09:00:00,24.2,61.3,111.1,24.4,60.5,111.1,24.3,59.7,111.1,24.1,58.4,111.1,CLEAN,CLEAN,train,1898
2021267N18094,2021-10-02 12:00:00,2021-10-01 12:00:00,2021-10-03 12:00:00,24.4,60.9,111.1,24.3,60.1,111.1,24.2,59.5,111.1,24.0,58.1,111.1,CLEAN,CLEAN,train,1899
2021267N18094,2021-10-02 15:00:00,2021-10-01 15:00:00,2021-10-03 15:00:00,24.4,60.5,111.1,24.3,59.7,111.1,24.1,59.1,111.1,24.0,57.8,111.1,CLEAN,CLEAN,train,1900
2021267N18094,2021-10-02 18:00:00,2021-10-01 18:00:00,2021-10-03 18:00:00,24.3,60.1,111.1,24.2,59.5,111.1,24.1,58.8,111.1,23.9,57.6,101.9,CLEAN,CLEAN,train,1901
2021267N18094,2021-10-02 21:00:00,2021-10-01 21:00:00,2021-10-03 21:00:00,24.3,59.7,111.1,24.1,59.1,111.1,24.1,58.4,111.1,23.8,57.3,101.9,CLEAN,CLEAN,train,1902
2021267N18094,2021-10-03 00:00:00,2021-10-02 00:00:00,2021-10-04 00:00:00,24.2,59.5,111.1,24.1,58.8,111.1,24.0,58.1,111.1,23.7,56.9,74.1,CLEAN,CLEAN,train,1903
2021267N18094,2021-10-03 03:00:00,2021-10-02 03:00:00,2021-10-04 03:00:00,24.1,59.1,111.1,24.1,58.4,111.1,24.0,57.8,111.1,23.5,56.5,55.6,CLEAN,CLEAN,train,1904
2021267N18094,2021-10-03 06:00:00,2021-10-02 06:00:00,2021-10-04 06:00:00,24.1,58.8,111.1,24.0,58.1,111.1,23.9,57.6,101.9,23.4,56.1,37.0,CLEAN,CLEAN,train,1905
2015173N20067,2015-06-23 03:00:00,2015-06-22 03:00:00,2015-06-24 03:00:00,20.5,70.5,55.6,21.1,71.2,55.6,21.3,71.4,55.6,22.4,72.0,55.6,CLEAN,CLEAN,train,1922
2016341N08092,2016-12-07 09:00:00,2016-12-06 09:00:00,2016-12-08 09:00:00,10.1,91.2,46.3,10.5,91.3,51.9,11.0,91.3,61.1,11.4,91.2,64.8,CLEAN,CLEAN,train,1929
2016341N08092,2016-12-07 12:00:00,2016-12-06 12:00:00,2016-12-08 12:00:00,10.3,91.3,46.3,10.8,91.3,55.6,11.1,91.3,64.8,11.4,91.2,74.1,CLEAN,CLEAN,train,1930
2016341N08092,2016-12-07 15:00:00,2016-12-06 15:00:00,2016-12-08 15:00:00,10.5,91.3,51.9,11.0,91.3,61.1,11.3,91.3,64.8,11.5,91.1,74.1,CLEAN,CLEAN,train,1931
2016341N08092,2016-12-07 18:00:00,2016-12-06 18:00:00,2016-12-08 18:00:00,10.8,91.3,55.6,11.1,91.3,64.8,11.4,91.3,64.8,11.6,91.0,74.1,CLEAN,CLEAN,train,1932
2016341N08092,2016-12-07 21:00:00,2016-12-06 21:00:00,2016-12-08 21:00:00,11.0,91.3,61.1,11.3,91.3,64.8,11.4,91.2,64.8,11.7,90.9,74.1,CLEAN,CLEAN,train,1933
2016341N08092,2016-12-08 00:00:00,2016-12-07 00:00:00,2016-12-09 00:00:00,11.1,91.3,64.8,11.4,91.3,64.8,11.4,91.2,74.1,11.8,90.7,83.3,CLEAN,CLEAN,train,1934
2016341N08092,2016-12-08 03:00:00,2016-12-07 03:00:00,2016-12-09 03:00:00,11.3,91.3,64.8,11.4,91.2,64.8,11.5,91.1,74.1,11.9,90.6,83.3,CLEAN,CLEAN,train,1935
2016341N08092,2016-12-08 06:00:00,2016-12-07 06:00:00,2016-12-09 06:00:00,11.4,91.3,64.8,11.4,91.2,74.1,11.6,91.0,74.1,12.0,90.5,83.3,CLEAN,CLEAN,train,1936
2016341N08092,2016-12-08 09:00:00,2016-12-07 09:00:00,2016-12-09 09:00:00,11.4,91.2,64.8,11.5,91.1,74.1,11.7,90.9,74.1,12.1,90.3,83.3,CLEAN,CLEAN,train,1937
